dataset,raw_index,algorithm_raw,algo_row,input_kind,algorithm,n_rank,source_orig_parsed_expr,source_orig_parsed_n_params,source_before_nodes,before_status,before_after_params,before_rank_gap,before_parsed_rank_gap,before_parsed_after_params,before_runtime_ms,before_peak_rss_mb,before_passes,before_egraph_total_size,before_rendered,after_status,after_after_params,after_rank_gap,after_parsed_rank_gap,after_parsed_after_params,after_runtime_ms,after_peak_rss_mb,after_passes,after_egraph_total_size,after_rendered,agent_status,conclusion_kind,new_rule_family,proposed_rule,proof_summary,remaining_gap_notes,longer_probe_status,longer_probe_after_params,longer_probe_rank_gap,longer_probe_improved,longer_probe_reached_rank,longer_probe_runtime_ms,longer_probe_peak_rss_mb,before_rank_miss,after_rank_miss,param_delta,rank_gap_delta,missing_rank,execution_issue,fixed_by_extra_rules,still_missed,newly_missed,under_rank,regressed_params,outcome,remaining_issue
pagie,165,SBP,15,sympy,SBP,4.0,0.01085 * x0 ** 3.0 - 0.1463448 * x0 ** 2.0 + 0.19689495 * x0 + 0.1607319 * x1 + 0.01085 * exp(x0) - 0.01085 * exp(x1) + 0.0894957768,7.0,30.0,saturated,5.0,1.0,1.0,5.0,696.0829999879934,131.953125,2.0,281.0,-0.01085 * (exp(x1) - exp(x0) + -14.814 * x1 - (18.147000000000002 * x0 + x0 ** 3.0)) + -0.1463448 * x0 ** 2.0 + 0.0894957768,saturated,5.0,1.0,1.0,5.0,2569.73158402252,171.09375,2.0,9273.0,-0.01085 * (exp(x1) - (exp(x0) + x0 ** 3.0) + -18.147000000000002 * x0) + 0.1607319 * x1 + -0.1463448 * x0 ** 2.0 + 0.0894957768,done,needs_many_params_or_rank_artifact,no_rank_reducing_rule,none; optional common-scale collection -a*u - b*v -> -a*(u + (b/a)*v) only normalizes shape here.,"The apparent missed normalization is absorbing -0.1463448*x0**2 into the existing -0.01085 factor, but 0.1463448/0.01085 = 13.488, replacing one non-integer float with another. Baseline counts five floats: 0.01085, 14.814, 18.147000000000002, 0.1463448, 0.0894957768; optional factoring still counts five: 0.01085, 14.814, 18.147000000000002, 13.488, 0.0894957768.","n_rank=4 likely reflects numerical rank, external convention, or model-family reconstruction not justified by exact local rewrite.",ok,5.0,1.0,False,False,45557.261498994194,1530.296875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
pagie,45,EPLEX,16,original,EPLEX,5.0,log(abs(log(abs(log(abs(log(abs(-0.021)) - 0.607 / exp(log(abs(x1 / (0.447 / exp(log(abs(x0)))))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),7.0,33.0,saturated,7.0,2.0,2.0,7.0,56.20237500988878,109.828125,2.0,41.0,log(abs(log(abs(log(abs(-3.863232841258714 - 0.607 / exp(log(abs(x1 / (0.447 / exp(log(abs(x0)))))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),saturated,7.0,2.0,2.0,7.0,68.09699998120777,98.921875,2.0,39.0,log(abs(log(abs(log(abs(-3.863232841258714 - 0.607 / exp(log(abs(x1 / (0.447 / abs(x0)))) / -0.542))) / -0.302)) ** 2.0 / -0.927 / -1.297)),done,new_rule_reduces_to_rank,log_abs_scale_extraction,"For finite nonzero a,b,c and Num u,v, add guarded log-abs scale extraction in quotient contexts, e.g. exp(log(abs(u/(a/v)))/b) -> abs(a)**(-1/b)*exp(log(abs(u*v))/b), and log(abs((u/a)/c)) -> log(abs(u/(a*c))).","Current rules split log(a*y), log(y/a), and log(exp(x)), but not scale factors hidden under log(abs(...)) or exp(log(abs(...))/b). Baseline keeps seven floats after folding log(abs(-0.021)). The inner rule combines 0.607 and 0.447 while retaining -0.542; the outer quotient rule combines -0.927 and -1.297. Remaining floats are folded log(abs(-0.021)), combined inner coefficient, -0.542, -0.302, and combined outer quotient scale, matching n_rank=5.",Bare log(abs(t/a)) may be insufficient; rank-closing version should include direct exp-log-abs quotient context or equivalent quotient exposure plus exp additive extraction.,ok,7.0,2.0,False,False,55.98287400789559,111.34375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,51,EPLEX,22,sympy,EPLEX,6.0,exp(0.42732082391662 * log(abs(-1.0 * log(abs((x0 ** 4.0 * x1 - 0.0624330452543088 * x0 ** 4.0 - 0.298701886912704) / (0.045 * x0 ** 4.0 + 0.215296))) - 0.406188903316357 * log(abs(x1 + 0.385))))),7.0,38.0,saturated,7.0,1.0,1.0,7.0,100.40895800921136,111.328125,2.0,73.0,exp(0.42732082391662 * log(abs(-0.406188903316357 * log(abs(x1 + 0.385)) - log(abs((x0 ** 4.0 * (x1 + -0.0624330452543088) - 0.298701886912704) * (22.22222222222222 / (x0 ** 4.0 + 4.784355555555555))))))),saturated,7.0,1.0,1.0,7.0,803.9229589921888,140.84375,2.0,104.0,exp(0.42732082391662 * log(abs(-0.406188903316357 * log(abs(x1 + 0.385)) - log(abs((x0 ** 4.0 * (x1 + -0.0624330452543088) - 0.298701886912704) / (0.045 * x0 ** 4.0 + 0.215296)))))),done,new_rule_reduces_to_rank,coefficient_lattice_factoring,"For U=x0**4, if an inner log_abs quotient has (U*(V - a) - b) * (s/(U + r)) and b ~= a*r, rewrite it as s*((U*V)/(U + r) - a); equivalently (U*V - a*(U+r))/(U+r) -> U*V/(U+r) - a.","Current rules normalize the denominator to s/(U+r) but leave b independent, missing b=a*r. Here a=0.0624330452543088, r=4.784355555555555, and a*r ~= 0.298701886912704 = b. Thus x0**4*(x1-a)-b = x0**4*x1 - a*(x0**4+r), so division by x0**4+r gives x0**4*x1/(x0**4+r) - a. Baseline has c,d,a,b,s,r,g = 7 floats; rewritten has c,d,a,s,r,g = 6, matching n_rank.","No remaining gap. Equality b=a*r is approximate at displayed precision, so use tolerance/snapping guard.",ok,7.0,1.0,False,False,200554.0961670049,693.609375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,208,SRjl,29,sympy,PySR,6.0,0.5126111526206354 * x1 * (0.6214063774224301 * x0 * x1 * (1.8394445968539719 * x0 + 3.0 * x1 - 0.16055540314602817 * exp(x1) - 0.6904329788496647) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),7.0,39.0,saturated,7.0,1.0,1.0,7.0,166.0251659923233,115.765625,2.0,273.0,0.5126111526206354 * x1 * (1.143042603400289 * (x1 * x0) * (x0 + 1.6309270771900075 * x1 - 0.08728471812667168 * exp(x1) - 0.37534861339695796) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),saturated,7.0,1.0,1.0,7.0,2390.777541004354,144.796875,2.0,8828.0,0.5126111526206354 * x1 * (1.143042603400289 * (x1 * x0) * (x0 + 1.6309270771900075 * x1 - 0.08728471812667168 * exp(x1) - 0.37534861339695796) + x1 - 0.2570477604364112) * exp(-0.6022120672089649 * x0 ** 2.0 - x1),done,new_rule_reduces_to_rank,coefficient_lattice_factoring,"For finite constants a,b and terms x,y, if a+b is an integer-valued literal k, rewrite a*x - b*y -> a*(x+y) - k*y, with sign/order variants and ParamCost-decrease guard.","Current rules factor multiplicative scales in the affine bracket but do not exploit integer-complement coefficient relation between x0 and exp(x1). Here 1.8394445968539719 + 0.16055540314602817 = 2.0, so 1.8394445968539719*x0 - 0.16055540314602817*exp(x1) rewrites to 1.8394445968539719*(x0+exp(x1)) - 2.0*exp(x1). Full expression then uses exactly six non-integer floats, matching n_rank=6.","No gap remains. Equivalent post-normalization relation exists, but original-form a+b=k rule is smaller.",timeout,na,na,False,False,na,992.78125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_not_added
kotanchek,29,Bingo,29,sympy,Bingo,6.0,-1.0 * (6.656270926980652e-05 * x1 + 1.550707023441505e-05) * (35.56866639996601 * x1 * (x0 - exp(x0)) + (x1 - 6.784280947796324) * (exp(x0) - 52.61627831646421) * exp(x0)) * (exp(x0) - 52.61627831646421) / ((x0 - exp(x0)) * (x1 - 6.784280947796324)),7.0,40.0,saturated,7.0,1.0,1.0,7.0,159.38899997854605,113.8125,2.0,255.0,(-6.656270926980652e-05 * x1 - 1.550707023441505e-05) * ((x1 - 6.784280947796324) * (exp(x0) - 52.61627831646421) * exp(x0) - -35.56866639996601 * x1 * (x0 - exp(x0))) * (exp(x0) - 52.61627831646421) / ((x0 - exp(x0)) * (x1 - 6.784280947796324)),saturated,7.0,1.0,1.0,7.0,679.5702920062467,137.234375,2.0,696.0,(-6.656270926980652e-05 * x1 - 1.550707023441505e-05) * ((x1 - 6.784280947796324) * (exp(x0) - 52.61627831646421) * exp(x0) - -35.56866639996601 * ((x0 - exp(x0)) * x1)) * (exp(x0) - 52.61627831646421) / ((x0 - exp(x0)) * (x1 - 6.784280947796324)),done,new_rule_reduces_to_rank,quotient_coefficient_exposure,"rewrite((u*v + w*z)/(v*z)).to(u/z + w/v), with guards v != 0 and z != 0; include commuted add/mul variants only as needed.","Current rules do not cancel separate numerator summands against separate factors of product denominator, so x1 - 6.784280947796324 remains duplicated. Let X=x0-exp(x0), Y=x1-6.784280947796324, Z=exp(x0)-52.61627831646421, C=35.56866639996601*x1, A=-6.656270926980652e-05*x1-1.550707023441505e-05. Rendered form is A*(Y*Z*exp(x0)+C*X)*Z/(X*Y). Rule gives A*(C/Y + Z*exp(x0)/X)*Z, with six float leaves, matching n_rank.",No row-local gap remains. Implementation needs matching commuted product/sum forms without broad denominator distribution blowup.,ok,7.0,1.0,False,False,209992.19441699097,727.484375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,195,SRjl,16,original,PySR,4.0,(x1 + 0.6193677368705359 * x0) / (exp(x0 * x0) - x1 + (exp(x1) + 2.853886507925958)) * (x1 * ((x1 + (0.05317370141890812 / 1.1778919118254807 - 0.2923135815181234)) / (exp(x1) + 1.6282363698705866 - (x0 + x1) + exp(0.5154765131661209)) * (x1 + x1)) + x0),7.0,40.0,saturated,5.0,1.0,1.0,5.0,70.96929199178703,107.09375,2.0,102.0,(x1 + 0.6193677368705359 * x0) / (exp(x0 * x0) - x1 + (exp(x1) + 2.853886507925958)) * (x1 * ((x1 + -0.24717047383135762) / (exp(x1) + 1.6282363698705866 - (x0 + x1) + 1.6744362026213413) * (x1 + x1)) + x0),saturated,5.0,1.0,1.0,5.0,91.10812499420716,100.484375,2.0,139.0,(x1 + 0.6193677368705359 * x0) / (exp(x0 * x0) - x1 + (exp(x1) + 2.853886507925958)) * (x1 * ((x1 + -0.24717047383135762) / (exp(x1) + 1.6282363698705866 - (x0 + x1) + 1.6744362026213413) * (x1 + x1)) + x0),done,new_rule_reduces_to_rank,affine_constant_collection,"((a + c1) - b) + c2 -> (a - b) + (c1 + c2), for finite constants c1,c2; collect constants across intervening subtraction in affine additive chain.","Baseline has two separate floats in the inner denominator, 1.6282363698705866 and 1.6744362026213413, because exp(0.5154765131661209) was folded but not collected with the earlier additive constant across -(x0+x1). Combining them gives 3.302672572491928, changing exp(x1)+1.6282363698705866-(x0+x1)+1.6744362026213413 into exp(x1)-(x0+x1)+3.302672572491928. This removes one float, matching 5->4.","Remaining counted floats are 0.6193677368705359, 2.853886507925958, -0.24717047383135762, and 3.302672572491928; no further rule needed.",ok,5.0,1.0,False,False,58.27383298310451,111.078125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,39,EPLEX,10,sympy,EPLEX,6.0,-1.0 * (0.843881856540084 * x1 ** 2.0 + 1.0) ** 4.0 * log(abs(-0.414)) ** 2.0 / (x1 ** 2.0 * (0.843881856540084 * x1 ** 2.0 + 1.0) ** 2.0 + 0.938527657604728) ** 2.0 + 1.959 - 0.956299040316772 / (0.441891294741494 * x0 ** 4.0 + 1.0) ** 2.0,7.0,49.0,saturated,7.0,1.0,1.0,7.0,90.7175830216147,109.46875,2.0,108.0,1.959 + -0.7777287465499836 * ((0.843881856540084 * x1 ** 2.0 + 1.0) ** 4.0 / (x1 ** 2.0 * (0.843881856540084 * x1 ** 2.0 + 1.0) ** 2.0 + 0.938527657604728) ** 2.0) - 0.956299040316772 / (0.441891294741494 * x0 ** 4.0 + 1.0) ** 2.0,saturated,7.0,1.0,1.0,7.0,98.13499997835606,111.5625,2.0,72.0,-0.7777287465499836 * (0.843881856540084 * x1 ** 2.0 + 1.0) ** 4.0 / (x1 ** 2.0 * (0.843881856540084 * x1 ** 2.0 + 1.0) ** 2.0 + 0.938527657604728) ** 2.0 + 1.959 - 4.897368999999993 / (x0 ** 4.0 + 2.2629999999999977) ** 2.0,done,new_rule_reduces_to_rank,square_quotient_normalization,a ** 4.0 / (b * a ** 2.0 + c) ** 2.0 => 1.0 / (b + c / a ** 2.0) ** 2.0.,"Baseline duplicates 0.843881856540084 because (0.843881856540084*x1**2+1) appears as a**4 numerator and as a**2 inside squared denominator. Let a=0.843881856540084*x1**2+1, b=x1**2, c=0.938527657604728. Then a**4/(b*a**2+c)**2 = 1/(b+c/a**2)**2. After folding log(abs(-0.414))**2, result has six non-integer float occurrences instead of seven, matching n_rank=6.",No remaining gap after square quotient normalization. x0 term has no analogous repeated coefficient to eliminate.,ok,7.0,1.0,False,False,58.88954200781882,111.859375,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
pagie,28,Bingo,28,sympy,Bingo,2.0,17.519637627145645 - 3.529837319764648 * log(-3.139766204630333 * log(x0 * x1) / (x0 * x1) - 43.04745575625259 / (x0 * x1)) / log(-3.3162197817782353 * log(x0 * x1) / (log(x0 * x1) + 13.71040165117035) + 30.73693812541886 / (log(x0 * x1) + 13.71040165117035)),8.0,15.0,saturated,8.0,6.0,6.0,8.0,73.86241701897234,109.90625,2.0,81.0,17.519637627145645 + -3.529837319764648 * (log(log(x0 * x1) * (-3.139766204630333 / (x0 * x1)) - 43.04745575625259 / (x0 * x1)) / log(-3.3162197817782353 * log(x0 * x1) / (log(x0 * x1) + 13.71040165117035) + 30.73693812541886 / (log(x0 * x1) + 13.71040165117035))),saturated,7.0,5.0,5.0,7.0,89.75062498939224,99.890625,2.0,96.0,17.519637627145645 - 3.529837319764648 * log((log(x0 * x1) - -13.710401651170352) * (-3.139766204630333 / (x0 * x1))) / log((-3.3162197817782353 * log(x0 * x1) + 30.73693812541886) / (log(x0 * x1) + 13.71040165117035)),done,new_rule_partial_reduction,quotient_coefficient_exposure,"For shared nonzero denominator z, rewrite (a*x)/z + b/z -> (a*x + b)/z and (a*x)/z - b/z -> (a*x - b)/z, with commuted variants; broader x/z+y/z requires profitability/domain guard.","Current rules cannot collect two terms over the same symbolic denominator, so two occurrences of log(x0*x1)+13.71040165117035 remain counted. Let L=log(x0*x1), T=x0*x1, C=13.71040165117035. Shared-denominator collection rewrites -3.3162197817782353*L/(L+C)+30.73693812541886/(L+C) to (-3.3162197817782353*L+30.73693812541886)/(L+C), dropping one float. Similar numerator exposure does not reduce further.","Partial only: visible reduction 8->7, not rank 2. Remaining target likely needs hidden provenance, non-local sharing, or rank/counting artifact.",ok,7.0,5.0,False,False,68.5952499625273,111.3125,True,True,1.0,1.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,98,GOMEA,9,original,GP-GOMEA,6.0,-0.047292 - 0.010811 * (exp(0.555 * x0 * (1.761 - x0)) * ((-7.097 - x1) * (x1 + 4.18) + (-0.289 + 14.81 + exp(x1)))),8.0,25.0,saturated,7.0,1.0,1.0,7.0,73.7567080068402,106.5,2.0,93.0,-0.047292 - 0.010811 * (exp(0.555 * x0 * (1.761 - x0)) * ((-7.097 - x1) * (x1 + 4.18) + (14.521 + exp(x1)))),saturated,7.0,1.0,1.0,7.0,88.91479097655974,111.25,2.0,93.0,-0.047292 - 0.010811 * (exp(0.555 * x0 * (1.761 - x0)) * ((-7.097 - x1) * (x1 + 4.18) + (14.521 + exp(x1)))),done,new_rule_reduces_to_rank,affine_constant_collection,((a - x) * (x + b)) + c -> (c + a*b) - x * (x + (b - a)); add commuted plus variants as needed.,"Current rules fold -0.289+14.81 to 14.521 but do not collect constants across an affine product plus constant offset. With a=-7.097,b=4.18,c=14.521, (a-x1)*(x1+b)+c becomes (14.521 + -7.097*4.18) - x1*(x1+11.277) = -15.14446 - x1*(x1+11.277). Full expression then has six non-integer floats, matching n_rank=6.",No broader exp-additive rule needed; remaining gap is monic quadratic/affine-product constant collection.,ok,7.0,1.0,False,False,52.20541599555872,111.203125,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
kotanchek,24,Bingo,24,original,Bingo,5.0,0.006514843839523813 + (0.012790360845057828 + -0.13720269441638683 * ((x0 + x0 * x0) * (2.4024045089083383 + x1))) * (-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0) - x0 * x0) ** (-1.0) + exp(-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0)),8.0,28.0,saturated,8.0,3.0,3.0,8.0,37.08879099576734,109.40625,1.0,88.0,0.006514843839523813 + (0.012790360845057828 + -0.13720269441638683 * ((x0 + x0 * x0) * (2.4024045089083383 + x1))) * (-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0) - x0 * x0) ** (-1.0) + exp(-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0)),saturated,8.0,3.0,3.0,8.0,89.60237499559298,111.0625,1.0,328.0,0.006514843839523813 + (0.012790360845057828 + -0.13720269441638683 * ((x0 + x0 * x0) * (2.4024045089083383 + x1))) * (-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0) - x0 * x0) ** (-1.0) + exp(-1.5068813313136211 + -0.32506758388128154 * exp(x0 * x0)),done,needs_many_params_or_rank_artifact,no_rank_reducing_rule,"none exact rank-reducing; optional shape-only rules are exp(Num(a)+x) -> Num(exp(a))*exp(x) and (-x)**Num(-1.0) -> Num(-1.0)*(x**Num(-1.0)), guarded on finite constants.","Current rules fold exp(Num) but do not split exp(c+u) or normalize negative reciprocal denominators. In positive-denominator form: f + (b*(x0+x0^2)*(x1+d)-c)/(x0^2+p*exp(x0^2)+a) + exp(-a)*exp(-p*exp(x0^2)). Exp additive extraction only replaces second a by exp(-a) and leaves p repeated, so tree still has eight float occurrences. Even with ideal sharing, x1 coefficient fixes b,a,p; x1-free rational fixes d,c; f is offset: six independent params, not five.",n_rank=5 likely external rank/counting artifact or needs let-style sharing plus another hidden dependency; no smallest sound local tree rewrite reaches five.,ok,8.0,3.0,False,False,54.005084006348625,111.96875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,needs_many_params_or_rank_artifact
pagie,154,SBP,5,original,SBP,7.0,0.018176 + 0.001712 * ((-8.935 * x0 + 18.954) * (x0 * (x0 - 5.12) * (x0 - 4.881)) + x1 - x1 * 18.328 * (x1 - 4.881)),8.0,31.0,saturated,8.0,1.0,1.0,8.0,119.22491600853392,110.484375,2.0,482.0,0.018176 + 0.001712 * ((-8.935 * x0 + 18.954) * (x0 * (x0 + -5.12) * (x0 + -4.881)) + x1 + -18.328 * ((x1 + -4.881) * x1)),saturated,8.0,1.0,1.0,8.0,1107.4667919892818,134.09375,2.0,5703.0,0.018176 + 0.001712 * ((-8.935 * x0 + 18.954) * (x0 * (x0 + -5.12) * (x0 + -4.881)) + x1 + -18.328 * ((x1 + -4.881) * x1)),done,new_rule_reduces_to_rank,affine_duplicate_collection,"Canonicalize identical affine shift constants across different symbolic terms: occurrences like `(x_i + c)` and `(x_j + c)` should expose and reuse one shared parameter for the same non-integer constant `c`, including subtraction-rendered forms `(x_i - p)`.","Current-rule obstruction: the two `-4.881` literals are buried as separate affine shifts, `x0 + -4.881` inside the cubic x0 factor and `x1 + -4.881` inside the x1 factor, so the rendered baseline counts both occurrences. All other non-integer literals appear only once with no exact integer-coefficient relation needed. Sharing the duplicate affine offset changes the parameter count from 8 literal occurrences to 7: `0.018176`, `0.001712`, `-8.935`, `18.954`, `-5.12`, shared `-4.881`, and `18.328`. This matches n_rank=7.","No evidence here for quotient, reciprocal, square, exp, log(abs), or coefficient-lattice rules. A tolerance rule could notice `5.12 + 4.881 ~= 10.001`, but exact duplicate affine collection is the smaller sufficient rank-closing rule.",ok,7.0,0.0,True,True,84532.28787501575,920.875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,existing_rules_more_iterations
kotanchek,197,SRjl,18,sympy,PySR,6.0,0.1739531651728047 * x1 ** 4.0 * (0.344770021811265 * x0 + 3.098155060756938) * (x0 + 0.9808871412991315) * exp(-1.726358623794925 * x1 - 0.8631793118974627 * (x0 - 1.2172800892692854) * (x0 - 0.03948916953537872)),8.0,32.0,saturated,7.0,1.0,1.0,7.0,98.80008298205212,111.734375,2.0,252.0,0.059973836550766456 * (x1 ** 4.0 * (x0 + 8.986149794812901)) * (x0 + 0.9808871412991315) * exp(-1.726358623794925 * x1 + -0.8631793118974627 * ((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854))),saturated,7.0,1.0,1.0,7.0,121.29679101053624,105.0,2.0,322.0,0.059973836550766456 * (x1 ** 4.0 * (x0 + 8.986149794812901)) * (x0 + 0.9808871412991315) * exp(-1.726358623794925 * x1 + -0.8631793118974627 * ((x0 + -0.03948916953537872) * (x0 + -1.2172800892692854))),done,new_rule_reduces_to_rank,exp_additive_constant_extraction,"For constants A,k,a,b and term E independent of numeric-only collection: A*exp(E + k*(x + a)*(x + b)) -> (A*exp(k*a*b))*exp(E + k*x*(x + a + b)). This is the smallest rank-reducing form for the hidden constant in the shifted quadratic exponent.","Obstruction: current rules factored the outer affine coefficient, giving the baseline 7-param form, but they leave the constant term inside exp(k*(x0+a)*(x0+b)) hidden. With a=-0.03948916953537872, b=-1.2172800892692854, k=-0.8631793118974627, rewrite k*(x0+a)*(x0+b)=k*x0*(x0+a+b)+k*a*b and absorb exp(k*a*b) into the outer scale. Params become adjusted scale, affine root 8.986149794812901, affine shift 0.9808871412991315, exp x1 coeff, exp quadratic coeff k, and exp affine sum a+b: final parameter count 6. x1**4.0 is integer-valued and not counted.","This does not require many-parameter sharing or a rank artifact. The rule also performs local affine collection inside the exp argument, but the rank drop comes from extracting the additive exp constant into the outer coefficient.",ok,7.0,1.0,False,False,118.4319989697542,115.1875,True,True,0.0,0.0,False,False,False,True,False,False,False,still_missed,rule_added_but_not_matching
